id,session_date,mb_used,user_id
1173,2018-05-23 06:00:07.202400800,1331,450
1174,2018-05-23 08:54:53.897965990,1419,198
1175,2018-05-23 11:49:40.593531178,387,457
1176,2018-05-23 14:44:27.289096366,975,325
1177,2018-05-23 17:39:13.984661554,2092,84
1178,2018-05-23 20:34:00.680226742,2327,157
1179,2018-05-23 23:28:47.375791932,1220,85
1180,2018-05-24 02:23:34.071357120,1314,457
1181,2018-05-24 05:18:20.766922308,546,476
1182,2018-05-24 08:13:07.462487496,2932,253
1183,2018-05-24 11:07:54.158052684,2708,375
1184,2018-05-24 14:02:40.853617874,2631,72
1185,2018-05-24 16:57:27.549183062,2996,223
1186,2018-05-24 19:52:14.244748250,821,276
1187,2018-05-24 22:47:00.940313438,2263,283
1188,2018-05-25 01:41:47.635878626,2682,264
1189,2018-05-25 04:36:34.331443816,1451,246
1190,2018-05-25 07:31:21.027009004,506,341
1191,2018-05-25 10:26:07.722574192,1825,61
1192,2018-05-25 13:20:54.418139380,793,412
1193,2018-05-25 16:15:41.113704568,594,471
1194,2018-05-25 19:10:27.809269758,1047,454
1195,2018-05-25 22:05:14.504834946,122,259
1196,2018-05-26 01:00:01.200400134,1228,453
1197,2018-05-26 03:54:47.895965322,1798,457
1198,2018-05-26 06:49:34.591530510,657,7
1199,2018-05-26 09:44:21.287095698,1716,188
1200,2018-05-26 12:39:07.982660888,1040,4
1201,2018-05-26 15:33:54.678226076,1345,231
1202,2018-05-26 18:28:41.373791264,1756,133
1203,2018-05-26 21:23:28.069356452,177,395
1204,2018-05-27 00:18:14.764921640,1445,125
1205,2018-05-27 03:13:01.460486830,906,15
1206,2018-05-27 06:07:48.156052018,1141,448
1207,2018-05-27 09:02:34.851617206,867,482
1208,2018-05-27 11:57:21.547182394,553,13
1209,2018-05-27 14:52:08.242747582,2424,118
1210,2018-05-27 17:46:54.938312772,1547,240
1211,2018-05-27 20:41:41.633877960,1599,263
1212,2018-05-27 23:36:28.329443148,1150,360
1213,2018-05-28 02:31:15.025008336,2661,6
1214,2018-05-28 05:26:01.720573524,1988,440
1215,2018-05-28 08:20:48.416138714,2611,320
1216,2018-05-28 11:15:35.111703902,2954,231
1217,2018-05-28 14:10:21.807269090,2971,434
1218,2018-05-28 17:05:08.502834278,462,30
1219,2018-05-28 19:59:55.198399466,2898,22
1220,2018-05-28 22:54:41.893964656,624,409
1221,2018-05-29 01:49:28.589529844,1317,156
1222,2018-05-29 04:44:15.285095032,1585,118
1223,2018-05-29 07:39:01.980660220,2203,340
1224,2018-05-29 10:33:48.676225408,1353,423
1225,2018-05-29 13:28:35.371790598,2636,451
1226,2018-05-29 16:23:22.067355786,1955,389
1227,2018-05-29 19:18:08.762920974,821,193
1228,2018-05-29 22:12:55.458486162,2083,399
1229,2018-05-30 01:07:42.154051350,1307,346
1230,2018-05-30 04:02:28.849616540,1548,195
1231,2018-05-30 06:57:15.545181728,1498,168
1232,2018-05-30 09:52:02.240746916,2188,377
1233,2018-05-30 12:46:48.936312104,1607,489
1234,2018-05-30 15:41:35.631877292,1103,239
1235,2018-05-30 18:36:22.327442482,2407,362
1236,2018-05-30 21:31:09.023007670,2588,482
1237,2018-05-31 00:25:55.718572858,1025,244
1238,2018-05-31 03:20:42.414138046,955,69
1239,2018-05-31 06:15:29.109703234,183,95
1240,2018-05-31 09:10:15.805268424,2193,499
1241,2018-05-31 12:05:02.500833612,2587,77
1242,2018-05-31 14:59:49.196398800,1642,171
1243,2018-05-31 17:54:35.891963988,1085,1
1244,2018-05-31 20:49:22.587529176,1968,406
1245,2018-05-31 23:44:09.283094366,235,62
1246,2018-06-01 02:38:55.978659554,1306,207
1247,2018-06-01 05:33:42.674224742,1832,154
1248,2018-06-01 08:28:29.369789930,1295,274
1249,2018-06-01 11:23:16.065355118,1008,48
1250,2018-06-01 14:18:02.760920308,2935,137
1251,2018-06-01 17:12:49.456485496,689,1
1252,2018-06-01 20:07:36.152050684,2051,235
1253,2018-06-01 23:02:22.847615872,1055,393
1254,2018-06-02 01:57:09.543181060,2837,256
1255,2018-06-02 04:51:56.238746250,2686,407
1256,2018-06-02 07:46:42.934311438,1243,107
1257,2018-06-02 10:41:29.629876626,1431,173
1258,2018-06-02 13:36:16.325441814,2855,130
1259,2018-06-02 16:31:03.021007002,1653,398
1260,2018-06-02 19:25:49.716572192,2442,294
1261,2018-06-02 22:20:36.412137380,1906,40
1262,2018-06-03 01:15:23.107702568,2200,447
1263,2018-06-03 04:10:09.803267756,905,338
1264,2018-06-03 07:04:56.498832944,1555,16
1265,2018-06-03 09:59:43.194398134,151,127
1266,2018-06-03 12:54:29.889963322,2875,373
1267,2018-06-03 15:49:16.585528510,171,349
1268,2018-06-03 18:44:03.281093698,127,492
1269,2018-06-03 21:38:49.976658886,568,203
1270,2018-06-04 00:33:36.672224076,863,134
1271,2018-06-04 03:28:23.367789264,2694,259
1272,2018-06-04 06:23:10.063354452,1524,14
1273,2018-06-04 09:17:56.758919640,2348,66
1274,2018-06-04 12:12:43.454484828,919,480
1275,2018-06-04 15:07:30.150050018,1589,351
1276,2018-06-04 18:02:16.845615206,1775,459
1277,2018-06-04 20:57:03.541180394,659,342
1278,2018-06-04 23:51:50.236745582,478,195
1279,2018-06-05 02:46:36.932310770,2018,114
1280,2018-06-05 05:41:23.627875960,1175,159
1281,2018-06-05 08:36:10.323441148,178,161
1282,2018-06-05 11:30:57.019006336,1508,254
1283,2018-06-05 14:25:43.714571524,933,472
1284,2018-06-05 17:20:30.410136712,1131,385
1285,2018-06-05 20:15:17.105701902,2172,428
1286,2018-06-05 23:10:03.801267090,549,15
1287,2018-06-06 02:04:50.496832278,2915,37
1288,2018-06-06 04:59:37.192397466,2902,155
1289,2018-06-06 07:54:23.887962654,2092,486
1290,2018-06-06 10:49:10.583527844,1584,432
1291,2018-06-06 13:43:57.279093032,2345,27
1292,2018-06-06 16:38:43.974658220,1842,492
1293,2018-06-06 19:33:30.670223408,2070,12
1294,2018-06-06 22:28:17.365788596,2584,67
1295,2018-06-07 01:23:04.061353786,1650,30
1296,2018-06-07 04:17:50.756918974,789,96
1297,2018-06-07 07:12:37.452484162,2090,215
1298,2018-06-07 10:07:24.148049350,1501,194
1299,2018-06-07 13:02:10.843614538,686,135
1300,2018-06-07 15:56:57.539179728,2251,290
1301,2018-06-07 18:51:44.234744916,1929,32
1302,2018-06-07 21:46:30.930310104,2085,373
1303,2018-06-08 00:41:17.625875292,726,39
1304,2018-06-08 03:36:04.321440480,2131,352
1305,2018-06-08 06:30:51.017005670,2605,427
1306,2018-06-08 09:25:37.712570858,463,427
1307,2018-06-08 12:20:24.408136046,2282,206
1308,2018-06-08 15:15:11.103701234,473,387
1309,2018-06-08 18:09:57.799266422,2186,430
1310,2018-06-08 21:04:44.494831610,2087,416
1311,2018-06-08 23:59:31.190396800,2966,43
1312,2018-06-09 02:54:17.885961988,2194,484
1313,2018-06-09 05:49:04.581527176,2183,337
1314,2018-06-09 08:43:51.277092364,2242,496
1315,2018-06-09 11:38:37.972657552,1484,259
1316,2018-06-09 14:33:24.668222742,1648,249
1317,2018-06-09 17:28:11.363787930,1269,74
1318,2018-06-09 20:22:58.059353118,2040,373
1319,2018-06-09 23:17:44.754918306,467,319
1320,2018-06-10 02:12:31.450483494,164,367
1321,2018-06-10 05:07:18.146048684,853,296
1322,2018-06-10 08:02:04.841613872,1643,274
1323,2018-06-10 10:56:51.537179060,2135,323
1324,2018-06-10 13:51:38.232744248,2963,359
1325,2018-06-10 16:46:24.928309436,1976,190
1326,2018-06-10 19:41:11.623874626,1678,138
1327,2018-06-10 22:35:58.319439814,855,436
1328,2018-06-11 01:30:45.015005002,2328,457
1329,2018-06-11 04:25:31.710570190,1624,302
1330,2018-06-11 07:20:18.406135378,696,311
1331,2018-06-11 10:15:05.101700568,2934,430
1332,2018-06-11 13:09:51.797265756,2774,331
1333,2018-06-11 16:04:38.492830944,1934,444
1334,2018-06-11 18:59:25.188396132,2763,353
1335,2018-06-11 21:54:11.883961320,1495,484
1336,2018-06-12 00:48:58.579526510,1686,282
1337,2018-06-12 03:43:45.275091698,211,411
1338,2018-06-12 06:38:31.970656886,552,166
1339,2018-06-12 09:33:18.666222074,2903,278
1340,2018-06-12 12:28:05.361787262,2731,26
1341,2018-06-12 15:22:52.057352452,2286,470
1342,2018-06-12 18:17:38.752917640,1971,453
1343,2018-06-12 21:12:25.448482828,2378,419
1344,2018-06-13 00:07:12.144048016,1362,450
1345,2018-06-13 03:01:58.839613204,352,483
1346,2018-06-13 05:56:45.535178394,2104,73
1347,2018-06-13 08:51:32.230743582,1559,115
1348,2018-06-13 11:46:18.926308770,2042,51
1349,2018-06-13 14:41:05.621873958,2708,369
1350,2018-06-13 17:35:52.317439146,1426,402
1351,2018-06-13 20:30:39.013004336,2219,171
1352,2018-06-13 23:25:25.708569524,1957,268
1353,2018-06-14 02:20:12.404134712,2369,3
1354,2018-06-14 05:14:59.099699900,1200,210
1355,2018-06-14 08:09:45.795265088,161,376
1356,2018-06-14 11:04:32.490830278,1594,486
1357,2018-06-14 13:59:19.186395466,1280,391
1358,2018-06-14 16:54:05.881960654,905,481
1359,2018-06-14 19:48:52.577525842,2272,390
1360,2018-06-14 22:43:39.273091030,2888,338
1361,2018-06-15 01:38:25.968656220,1975,301
1362,2018-06-15 04:33:12.664221408,2308,383
1363,2018-06-15 07:27:59.359786596,640,342
1364,2018-06-15 10:22:46.055351784,725,115
1365,2018-06-15 13:17:32.750916972,1714,167
1366,2018-06-15 16:12:19.446482162,205,435
1367,2018-06-15 19:07:06.142047350,1254,265
1368,2018-06-15 22:01:52.837612538,1808,227
1369,2018-06-16 00:56:39.533177726,2923,151
1370,2018-06-16 03:51:26.228742914,2008,268
1371,2018-06-16 06:46:12.924308104,2149,116
1372,2018-06-16 09:40:59.619873292,2380,88
1373,2018-06-16 12:35:46.315438480,468,318
1374,2018-06-16 15:30:33.011003668,1374,242
1375,2018-06-16 18:25:19.706568856,1045,360
1376,2018-06-16 21:20:06.402134046,2327,329
1377,2018-06-17 00:14:53.097699234,392,333
1378,2018-06-17 03:09:39.793264422,683,40
1379,2018-06-17 06:04:26.488829610,2942,182
1380,2018-06-17 08:59:13.184394798,2322,490
1381,2018-06-17 11:53:59.879959988,2270,209
1382,2018-06-17 14:48:46.575525176,2374,391
1383,2018-06-17 17:43:33.271090364,2591,273
1384,2018-06-17 20:38:19.966655552,2575,119
1385,2018-06-17 23:33:06.662220740,864,382
1386,2018-06-18 02:27:53.357785930,2779,434
1387,2018-06-18 05:22:40.053351118,2212,24
1388,2018-06-18 08:17:26.748916306,1404,258
1389,2018-06-18 11:12:13.444481494,1514,483
1390,2018-06-18 14:07:00.140046682,527,92
1391,2018-06-18 17:01:46.835611872,2765,467
1392,2018-06-18 19:56:33.531177060,2114,161
1393,2018-06-18 22:51:20.226742248,2959,149
1394,2018-06-19 01:46:06.922307436,206,117
1395,2018-06-19 04:40:53.617872624,758,458
1396,2018-06-19 07:35:40.313437814,1282,53
1397,2018-06-19 10:30:27.009003002,2412,302
1398,2018-06-19 13:25:13.704568190,1325,45
1399,2018-06-19 16:20:00.400133378,254,265
1400,2018-06-19 19:14:47.095698566,995,486
1401,2018-06-19 22:09:33.791263756,1621,262
1402,2018-06-20 01:04:20.486828944,1720,307
1403,2018-06-20 03:59:07.182394132,1092,234
1404,2018-06-20 06:53:53.877959320,2392,375
1405,2018-06-20 09:48:40.573524508,1423,35
1406,2018-06-20 12:43:27.269089698,1485,338
1407,2018-06-20 15:38:13.964654886,2533,437
1408,2018-06-20 18:33:00.660220074,2906,403
1409,2018-06-20 21:27:47.355785262,2561,197
1410,2018-06-21 00:22:34.051350450,1401,25
1411,2018-06-21 03:17:20.746915640,2862,395
1412,2018-06-21 06:12:07.442480828,858,202
1413,2018-06-21 09:06:54.138046016,846,273
1414,2018-06-21 12:01:40.833611204,692,36
1415,2018-06-21 14:56:27.529176392,1648,474
1416,2018-06-21 17:51:14.224741582,2986,223
1417,2018-06-21 20:46:00.920306770,115,352
1418,2018-06-21 23:40:47.615871958,1092,277
1419,2018-06-22 02:35:34.311437146,1168,18
1420,2018-06-22 05:30:21.007002334,1444,188
1421,2018-06-22 08:25:07.702567524,2798,402
1422,2018-06-22 11:19:54.398132712,2295,257
1423,2018-06-22 14:14:41.093697900,2502,142
1424,2018-06-22 17:09:27.789263088,802,136
1425,2018-06-22 20:04:14.484828276,712,450
1426,2018-06-22 22:59:01.180393464,204,307
1427,2018-06-23 01:53:47.875958654,1597,79
1428,2018-06-23 04:48:34.571523842,495,444
1429,2018-06-23 07:43:21.267089030,2753,418
1430,2018-06-23 10:38:07.962654218,2110,292
1431,2018-06-23 13:32:54.658219406,950,62
1432,2018-06-23 16:27:41.353784596,2088,129
1433,2018-06-23 19:22:28.049349784,541,499
1434,2018-06-23 22:17:14.744914972,1768,341
1435,2018-06-24 01:12:01.440480160,972,298
1436,2018-06-24 04:06:48.136045348,766,257
1437,2018-06-24 07:01:34.831610538,1151,480
1438,2018-06-24 09:56:21.527175726,2941,212
1439,2018-06-24 12:51:08.222740914,2622,54
1440,2018-06-24 15:45:54.918306102,727,175
1441,2018-06-24 18:40:41.613871290,1528,100
1442,2018-06-24 21:35:28.309436480,2649,39
1443,2018-06-25 00:30:15.005001668,447,414
1444,2018-06-25 03:25:01.700566856,1363,263
1445,2018-06-25 06:19:48.396132044,1117,150
1446,2018-06-25 09:14:35.091697232,669,121
1447,2018-06-25 12:09:21.787262422,2842,178
1448,2018-06-25 15:04:08.482827610,2173,301
1449,2018-06-25 17:58:55.178392798,2052,330
1450,2018-06-25 20:53:41.873957986,2364,120
1451,2018-06-25 23:48:28.569523174,1451,72
1452,2018-06-26 02:43:15.265088364,2984,219
1453,2018-06-26 05:38:01.960653552,2921,394
1454,2018-06-26 08:32:48.656218740,769,398
1455,2018-06-26 11:27:35.351783928,817,302
1456,2018-06-26 14:22:22.047349116,2457,123
1457,2018-06-26 17:17:08.742914306,2746,244
1458,2018-06-26 20:11:55.438479494,366,374
1459,2018-06-26 23:06:42.134044682,1538,75
1460,2018-06-27 02:01:28.829609870,2793,6
1461,2018-06-27 04:56:15.525175058,1456,21
1462,2018-06-27 07:51:02.220740248,1122,190
1463,2018-06-27 10:45:48.916305436,2137,225
1464,2018-06-27 13:40:35.611870624,2597,403
1465,2018-06-27 16:35:22.307435812,664,103
1466,2018-06-27 19:30:09.003001000,1370,344
1467,2018-06-27 22:24:55.698566190,1159,466
1468,2018-06-28 01:19:42.394131378,1524,99
1469,2018-06-28 04:14:29.089696566,127,500
1470,2018-06-28 07:09:15.785261754,319,318
1471,2018-06-28 10:04:02.480826942,505,363
1472,2018-06-28 12:58:49.176392132,1737,485
1473,2018-06-28 15:53:35.871957320,1898,83
1474,2018-06-28 18:48:22.567522508,2418,181
1475,2018-06-28 21:43:09.263087696,1859,152
1476,2018-06-29 00:37:55.958652884,1774,56
1477,2018-06-29 03:32:42.654218074,891,190
1478,2018-06-29 06:27:29.349783262,1062,418
1479,2018-06-29 09:22:16.045348450,1409,22
1480,2018-06-29 12:17:02.740913638,933,68
1481,2018-06-29 15:11:49.436478826,416,185
1482,2018-06-29 18:06:36.132044016,1420,10
1483,2018-06-29 21:01:22.827609204,2485,66
1484,2018-06-29 23:56:09.523174392,1430,264
1485,2018-06-30 02:50:56.218739580,450,225
1486,2018-06-30 05:45:42.914304768,610,123
1487,2018-06-30 08:40:29.609869958,2672,38
1488,2018-06-30 11:35:16.305435146,591,491
1489,2018-06-30 14:30:03.001000334,2031,123
1490,2018-06-30 17:24:49.696565522,1717,318
1491,2018-06-30 20:19:36.392130710,2156,156
1492,2018-06-30 23:14:23.087695900,1620,394
1493,2018-07-01 02:09:09.783261088,1683,301
1494,2018-07-01 05:03:56.478826276,2708,321
1495,2018-07-01 07:58:43.174391464,2587,482
1496,2018-07-01 10:53:29.869956652,1675,67
1497,2018-07-01 13:48:16.565521842,2939,393
1498,2018-07-01 16:43:03.261087030,1861,133
1499,2018-07-01 19:37:49.956652218,2091,362
1500,2018-07-01 22:32:36.652217406,1368,394
1501,2018-07-02 01:27:23.347782594,2180,140
1502,2018-07-02 04:22:10.043347784,1146,82
1503,2018-07-02 07:16:56.738912972,2992,58
1504,2018-07-02 10:11:43.434478160,2713,149
1505,2018-07-02 13:06:30.130043348,148,405
1506,2018-07-02 16:01:16.825608536,561,449
1507,2018-07-02 18:56:03.521173726,2737,131
1508,2018-07-02 21:50:50.216738914,435,69
1509,2018-07-03 00:45:36.912304102,1481,345
1510,2018-07-03 03:40:23.607869290,1245,250
1511,2018-07-03 06:35:10.303434478,458,320
1512,2018-07-03 09:29:56.998999668,2493,177
1513,2018-07-03 12:24:43.694564856,292,72
1514,2018-07-03 15:19:30.390130044,1539,17
1515,2018-07-03 18:14:17.085695232,1500,329
1516,2018-07-03 21:09:03.781260420,855,160
1517,2018-07-04 00:03:50.476825610,1784,70
1518,2018-07-04 02:58:37.172390798,2625,113
1519,2018-07-04 05:53:23.867955986,927,232
1520,2018-07-04 08:48:10.563521174,989,21
1521,2018-07-04 11:42:57.259086362,752,135
1522,2018-07-04 14:37:43.954651552,2555,263
1523,2018-07-04 17:32:30.650216740,2433,111
1524,2018-07-04 20:27:17.345781928,2021,487
1525,2018-07-04 23:22:04.041347116,950,246
1526,2018-07-05 02:16:50.736912304,210,283
1527,2018-07-05 05:11:37.432477494,719,8
1528,2018-07-05 08:06:24.128042682,892,457
1529,2018-07-05 11:01:10.823607870,2197,284
1530,2018-07-05 13:55:57.519173058,1257,207
1531,2018-07-05 16:50:44.214738246,687,194
1532,2018-07-05 19:45:30.910303436,2743,455
1533,2018-07-05 22:40:17.605868624,2817,47
1534,2018-07-06 01:35:04.301433812,1409,466
1535,2018-07-06 04:29:50.996999000,2057,342
1536,2018-07-06 07:24:37.692564188,2461,242
1537,2018-07-06 10:19:24.388129376,2753,10
1538,2018-07-06 13:14:11.083694566,396,370
1539,2018-07-06 16:08:57.779259754,1729,289
1540,2018-07-06 19:03:44.474824942,668,391
1541,2018-07-06 21:58:31.170390130,1287,131
1542,2018-07-07 00:53:17.865955318,931,270
1543,2018-07-07 03:48:04.561520508,709,428
1544,2018-07-07 06:42:51.257085696,115,302
1545,2018-07-07 09:37:37.952650884,1469,61
1546,2018-07-07 12:32:24.648216072,171,164
1547,2018-07-07 15:27:11.343781260,369,13
1548,2018-07-07 18:21:58.039346450,386,272
1549,2018-07-07 21:16:44.734911638,165,208
1550,2018-07-08 00:11:31.430476826,979,246
1551,2018-07-08 03:06:18.126042014,167,133
1552,2018-07-08 06:01:04.821607202,1316,244
1553,2018-07-08 08:55:51.517172392,1502,473
1554,2018-07-08 11:50:38.212737580,1073,294
1555,2018-07-08 14:45:24.908302768,607,486
1556,2018-07-08 17:40:11.603867956,2984,434
1557,2018-07-08 20:34:58.299433144,1225,38
1558,2018-07-08 23:29:44.994998334,985,359
1559,2018-07-09 02:24:31.690563522,2941,56
1560,2018-07-09 05:19:18.386128710,2569,319
1561,2018-07-09 08:14:05.081693898,2087,376
1562,2018-07-09 11:08:51.777259086,874,48
1563,2018-07-09 14:03:38.472824276,2625,105
1564,2018-07-09 16:58:25.168389464,1025,474
1565,2018-07-09 19:53:11.863954652,219,59
1566,2018-07-09 22:47:58.559519840,2038,77
1567,2018-07-10 01:42:45.255085028,587,428
1568,2018-07-10 04:37:31.950650218,2225,499
1569,2018-07-10 07:32:18.646215406,540,218
1570,2018-07-10 10:27:05.341780594,561,383
1571,2018-07-10 13:21:52.037345782,711,55
1572,2018-07-10 16:16:38.732910970,1417,55
1573,2018-07-10 19:11:25.428476160,1759,129
1574,2018-07-10 22:06:12.124041348,1016,392
1575,2018-07-11 01:00:58.819606536,2756,383
1576,2018-07-11 03:55:45.515171724,105,388
1577,2018-07-11 06:50:32.210736912,780,85
1578,2018-07-11 09:45:18.906302102,2418,214
1579,2018-07-11 12:40:05.601867290,1743,115
1580,2018-07-11 15:34:52.297432478,2958,437
1581,2018-07-11 18:29:38.992997666,2706,314
1582,2018-07-11 21:24:25.688562854,198,293
1583,2018-07-12 00:19:12.384128044,625,49
1584,2018-07-12 03:13:59.079693232,2341,67
1585,2018-07-12 06:08:45.775258420,1280,275
1586,2018-07-12 09:03:32.470823608,1789,129
1587,2018-07-12 11:58:19.166388796,1238,29
1588,2018-07-12 14:53:05.861953986,495,343
1589,2018-07-12 17:47:52.557519174,869,33
1590,2018-07-12 20:42:39.253084362,1926,119
1591,2018-07-12 23:37:25.948649550,1645,180
1592,2018-07-13 02:32:12.644214738,2892,425
1593,2018-07-13 05:26:59.339779928,782,151
1594,2018-07-13 08:21:46.035345116,1656,133
1595,2018-07-13 11:16:32.730910304,114,327
1596,2018-07-13 14:11:19.426475492,2515,185
1597,2018-07-13 17:06:06.122040680,2785,134
1598,2018-07-13 20:00:52.817605870,1336,177
1599,2018-07-13 22:55:39.513171058,2847,22
1600,2018-07-14 01:50:26.208736246,104,241
1601,2018-07-14 04:45:12.904301434,2378,77
1602,2018-07-14 07:39:59.599866622,2008,204
1603,2018-07-14 10:34:46.295431812,1525,4
1604,2018-07-14 13:29:32.990997000,1707,328
1605,2018-07-14 16:24:19.686562188,2733,448
1606,2018-07-14 19:19:06.382127376,268,165
1607,2018-07-14 22:13:53.077692564,2908,415
1608,2018-07-15 01:08:39.773257754,891,421
1609,2018-07-15 04:03:26.468822942,1099,128
1610,2018-07-15 06:58:13.164388130,251,45
1611,2018-07-15 09:52:59.859953318,2371,218
1612,2018-07-15 12:47:46.555518506,603,235
1613,2018-07-15 15:42:33.251083696,1673,136
1614,2018-07-15 18:37:19.946648884,2191,168
1615,2018-07-15 21:32:06.642214072,2844,481
1616,2018-07-16 00:26:53.337779260,603,237
1617,2018-07-16 03:21:40.033344448,942,93
1618,2018-07-16 06:16:26.728909638,450,5
1619,2018-07-16 09:11:13.424474826,2170,156
1620,2018-07-16 12:06:00.120040014,1759,245
1621,2018-07-16 15:00:46.815605202,697,360
1622,2018-07-16 17:55:33.511170390,1166,81
1623,2018-07-16 20:50:20.206735580,2613,247
1624,2018-07-16 23:45:06.902300768,139,343
1625,2018-07-17 02:39:53.597865956,2450,493
1626,2018-07-17 05:34:40.293431144,274,137
1627,2018-07-17 08:29:26.988996332,1098,386
1628,2018-07-17 11:24:13.684561522,1584,63
1629,2018-07-17 14:19:00.380126710,2768,480
1630,2018-07-17 17:13:47.075691898,1316,307
1631,2018-07-17 20:08:33.771257086,2391,116
1632,2018-07-17 23:03:20.466822274,935,113
1633,2018-07-18 01:58:07.162387464,2427,31
1634,2018-07-18 04:52:53.857952652,1159,7
1635,2018-07-18 07:47:40.553517840,2704,414
1636,2018-07-18 10:42:27.249083028,997,442
1637,2018-07-18 13:37:13.944648216,1663,3
1638,2018-07-18 16:32:00.640213406,1146,307
1639,2018-07-18 19:26:47.335778594,2866,243
1640,2018-07-18 22:21:34.031343782,1031,56
1641,2018-07-19 01:16:20.726908970,2238,73
1642,2018-07-19 04:11:07.422474158,2537,10
1643,2018-07-19 07:05:54.118039348,2697,61
1644,2018-07-19 10:00:40.813604536,1351,494
1645,2018-07-19 12:55:27.509169724,1325,50
1646,2018-07-19 15:50:14.204734912,1473,122
1647,2018-07-19 18:45:00.900300100,1161,175
1648,2018-07-19 21:39:47.595865290,2880,474
1649,2018-07-20 00:34:34.291430478,599,1
1650,2018-07-20 03:29:20.986995666,1822,478
1651,2018-07-20 06:24:07.682560854,2664,441
1652,2018-07-20 09:18:54.378126042,2215,38
1653,2018-07-20 12:13:41.073691230,1863,190
1654,2018-07-20 15:08:27.769256420,2270,79
1655,2018-07-20 18:03:14.464821608,1808,345
1656,2018-07-20 20:58:01.160386796,435,454
1657,2018-07-20 23:52:47.855951984,1276,338
1658,2018-07-21 02:47:34.551517172,878,449
1659,2018-07-21 05:42:21.247082362,1285,190
1660,2018-07-21 08:37:07.942647550,2033,184
1661,2018-07-21 11:31:54.638212738,1566,67
1662,2018-07-21 14:26:41.333777926,2570,17
1663,2018-07-21 17:21:28.029343114,1661,383
1664,2018-07-21 20:16:14.724908304,1038,368
1665,2018-07-21 23:11:01.420473492,903,392
1666,2018-07-22 02:05:48.116038680,2035,316
1667,2018-07-22 05:00:34.811603868,733,497
1668,2018-07-22 07:55:21.507169056,1353,296
1669,2018-07-22 10:50:08.202734246,1182,209
1670,2018-07-22 13:44:54.898299434,2243,345
1671,2018-07-22 16:39:41.593864622,1385,446
1672,2018-07-22 19:34:28.289429810,453,41
1673,2018-07-22 22:29:14.984994998,1259,396
1674,2018-07-23 01:24:01.680560188,1985,477
1675,2018-07-23 04:18:48.376125376,1918,473
1676,2018-07-23 07:13:35.071690564,1066,115
1677,2018-07-23 10:08:21.767255752,2620,100
1678,2018-07-23 13:03:08.462820940,2577,373
1679,2018-07-23 15:57:55.158386130,2684,438
1680,2018-07-23 18:52:41.853951318,1269,345
1681,2018-07-23 21:47:28.549516506,1647,349
1682,2018-07-24 00:42:15.245081694,2234,139
1683,2018-07-24 03:37:01.940646882,208,316
1684,2018-07-24 06:31:48.636212072,1468,324
1685,2018-07-24 09:26:35.331777260,1857,334
1686,2018-07-24 12:21:22.027342448,1093,302
1687,2018-07-24 15:16:08.722907636,1617,294
1688,2018-07-24 18:10:55.418472824,1456,445
1689,2018-07-24 21:05:42.114038014,921,17
1690,2018-07-25 00:00:28.809603202,1036,322
1691,2018-07-25 02:55:15.505168390,2796,456
1692,2018-07-25 05:50:02.200733578,290,292
1693,2018-07-25 08:44:48.896298766,2096,74
1694,2018-07-25 11:39:35.591863956,1032,263
1695,2018-07-25 14:34:22.287429144,241,484
1696,2018-07-25 17:29:08.982994332,1992,16
1697,2018-07-25 20:23:55.678559520,2987,14
1698,2018-07-25 23:18:42.374124708,2315,336
1699,2018-07-26 02:13:29.069689898,665,281
1700,2018-07-26 05:08:15.765255086,1382,361
1701,2018-07-26 08:03:02.460820274,1562,4
1702,2018-07-26 10:57:49.156385462,1234,413
1703,2018-07-26 13:52:35.851950650,843,127
1704,2018-07-26 16:47:22.547515840,772,312
1705,2018-07-26 19:42:09.243081028,2986,6
1706,2018-07-26 22:36:55.938646216,630,129
1707,2018-07-27 01:31:42.634211404,1413,423
1708,2018-07-27 04:26:29.329776592,661,385
1709,2018-07-27 07:21:16.025341782,1633,371
1710,2018-07-27 10:16:02.720906970,2322,232
1711,2018-07-27 13:10:49.416472158,401,447
1712,2018-07-27 16:05:36.112037346,284,313
1713,2018-07-27 19:00:22.807602534,609,195
1714,2018-07-27 21:55:09.503167724,2966,65
1715,2018-07-28 00:49:56.198732912,1433,321
1716,2018-07-28 03:44:42.894298100,1469,103
1717,2018-07-28 06:39:29.589863288,2303,277
1718,2018-07-28 09:34:16.285428476,2934,493
1719,2018-07-28 12:29:02.980993664,894,158
1720,2018-07-28 15:23:49.676558852,2579,224
1721,2018-07-28 18:18:36.372124040,1623,289
1722,2018-07-28 21:13:23.067689232,860,432
1723,2018-07-29 00:08:09.763254420,2294,278
1724,2018-07-29 03:02:56.458819608,2628,478
1725,2018-07-29 05:57:43.154384796,534,182
1726,2018-07-29 08:52:29.849949984,1642,366
1727,2018-07-29 11:47:16.545515172,2138,4
1728,2018-07-29 14:42:03.241080360,1806,215
1729,2018-07-29 17:36:49.936645548,168,439
1730,2018-07-29 20:31:36.632210736,1729,428
1731,2018-07-29 23:26:23.327775924,2004,217
1732,2018-07-30 02:21:10.023341116,2333,396
1733,2018-07-30 05:15:56.718906304,2829,209
1734,2018-07-30 08:10:43.414471492,2351,463
1735,2018-07-30 11:05:30.110036680,653,74
1736,2018-07-30 14:00:16.805601868,2160,227
1737,2018-07-30 16:55:03.501167056,2813,375
