  userID,Track,artist,genre,  City  ,time,Day
70700C61,Blood Red Kisses,Heavenly Rain Ministries,spiritual,Springfield,09:25:21,Wednesday
44F6348F,Blazing Sunlight,Fresh Body Shop,pop,Shelbyville,20:25:30,Wednesday
919B38DD,,,jazz,Springfield,21:09:56,Wednesday
BB736E77,Da Da De Yong Bao (Zhong Tian Zong He Tai ¡uJue Pei Yuan Jia¡vPian Tou Qu),A-Lin,chinese,Springfield,21:05:17,Wednesday
F059DB4,DuckTales - Moon Theme,Giulio Capone,miscellaneous,Springfield,14:28:01,Monday
690462F8,Crazy Love,MJ Cole,dance,Shelbyville,08:36:56,Monday
636B61F7,Woo Woo,Harry James & the Boogie Woogie Trio,jazz,Springfield,13:27:14,Wednesday
2CFB6FF0,Zašto Praviš Slona Od Mene Pt. 1,Dino Dvornik,pop,Springfield,09:41:45,Friday
F5210F41,Minningar,Tappi Tíkarrass,punk,Springfield,08:26:20,Monday
67931ABF,Pressure,Muse,alternative,Springfield,20:21:13,Wednesday
2D40E86A,Lost in the Reverie,Enigma Machine,metal,Springfield,21:49:24,Wednesday
3ABD7F5F,Teške Boje,,pop,Shelbyville,14:31:45,Wednesday
5B6F9D,Zero One,Unreal,rusrock,Springfield,09:19:55,Wednesday
D8E82625,Dezza,,rusrap,Springfield,13:43:11,Monday
FA31474C,Schuld ist nur der Met,Vogelfrey,rock,Shelbyville,13:23:29,Wednesday
298C5446,Reality Cuts Me Like a Knife,Faada Freddy,dance,Springfield,09:17:20,Monday
C9A547B5,Take It,VMP,dubstep,Springfield,13:14:57,Monday
9310E8B4,La Bohéme,David Campbell,film,Springfield,08:23:33,Wednesday
7EF5D909,Settle,Vera Blue,folk,Springfield,14:31:25,Friday
E223A9DD,Sexy Sexy 2008,,ruspop,Springfield,14:43:56,Monday
2ED2025A,Child With No Enemy,Twelve Foot Ninja,alternative,Springfield,14:45:02,Friday
21FB31A,Grieg: Piano Concerto in A Minor Op. 16: II. Adagio,,classical,Springfield,13:28:45,Friday
CE8CEF17,Barkin Mad,Dirty Dog,dubstep,Springfield,13:35:52,Monday
EF3532B9,,,,Springfield,14:59:14,Monday
72A4CFAC,In This Life,Delta Goodrem,pop,Springfield,20:42:39,Monday
537A5229,No One Has To Be Alone,Donny Osmond,classical,Springfield,14:32:38,Wednesday
BA0238C7,Veiled,Federico Albanese,neoklassik,Springfield,14:54:27,Friday
9340CC2B,Old Headz,,dance,Springfield,09:09:01,Friday
3F4F3EC7,Flying Drugs,Pedro Bromfman,soundtrack,Shelbyville,09:29:02,Monday
5CA2C50A,Rick & Morty,Fifa Castro,hip,Springfield,20:28:35,Wednesday
7C525E57,Swiss Animals Boogie-Breaker (Boogie-Woogie),Rolf W. Kunz,new,Springfield,13:21:23,Monday
56D782BE,Blood Pressure,Helvetic Nerds,electronic,Springfield,08:09:23,Monday
C314D3A6,Beggin For Thread,BANKS,pop,Shelbyville,14:03:53,Wednesday
7AA71517,Guaya,,latin,Springfield,20:44:30,Wednesday
B1CAF8F3,Opening Theme,Robert Carli,classical,Springfield,14:07:45,Monday
436A1B0F,Unbelievable,SuperHeavy,rock,Springfield,20:13:42,Monday
D0F1586F,Go,,rusrap,Springfield,20:02:26,Friday
DC5EA29F,I Believe,Bosson,pop,Shelbyville,09:34:36,Friday
F913D5DE,Amor Infinito,Leo Almaraz,electronic,Springfield,14:56:13,Monday
EC488D68,Born To Be Free,Borko,alternative,Springfield,13:03:31,Monday
529C0775,www.memory,Andreas Silver,country,Shelbyville,13:37:33,Friday
7CC2C57F,Automatic Black,,dance,Springfield,08:39:53,Wednesday
98AACF21,Wild Awake,Luigi Di Guida,miscellaneous,Springfield,20:17:21,Monday
C39C1F70,It's My Party,Quincy Jones,rnb,Shelbyville,14:02:12,Wednesday
57655F89,,,,Springfield,14:48:03,Monday
F6A78ECF,Dead End Life,Dr. Living Dead!,thrash,Springfield,09:25:08,Friday
F0D9E041,Bullet,Tigers Jaw,alternative,Shelbyville,21:33:26,Monday
EBA1F8E8,Dynamita,Cally Roda,ruspop,Springfield,09:09:15,Wednesday
5E00A0B6,Dead Knight's Rite,Einherjer,folkmetal,Springfield,08:41:51,Friday
8F607995,Genocide,Sodom,extrememetal,Shelbyville,21:42:32,Monday
816542C8,Sentir Tu Cuerpo,Europa,new,Springfield,20:47:12,Wednesday
CE83E70A,Druschba (You're Not Alone),Russkaja,rock,Springfield,14:32:40,Friday
FD6ED73C,Happy Birthday Germ,Pouya,hip,Springfield,20:00:04,Monday
8B746DE2,Country Sleaze,Goat Girl,indie,Shelbyville,13:50:56,Friday
A04D2EBB,Pride & Joy,Jon B,pop,Springfield,13:28:06,Friday
57457B0D,Win terram (l'espoir),Majid Soula,world,Springfield,09:17:09,Friday
56D302FD,Someone Else,Pravada,local,Shelbyville,09:29:40,Wednesday
2B0E334A,Mirror Mirror,최철호,soundtrack,Springfield,21:17:38,Friday
3102A02E,Les Fusées,Alain Goraguer,soundtrack,Springfield,21:22:19,Friday
F93C49A3,Retrato del Tiempo,Omnia,rock,Shelbyville,08:39:47,Friday
BAFEE7E6,Louder,Phangs,pop,Springfield,08:28:16,Friday
E071B63,404,Ram Jam,rock,Springfield,21:19:42,Friday
2D40EAC8,Time to Face the Music,Brent McCorkle,soundtrack,Springfield,13:17:38,Monday
AE49B861,Afternoon,Baxter Dury,children,Shelbyville,21:54:06,Monday
F7D6E91,Too Fake,Hockey,pop,Springfield,14:58:39,Friday
F9273628,Voice Inside,Diana Leah,dance,Shelbyville,08:13:22,Wednesday
B17F97CE,Habanera: Carmen,Angela Bonfitto,classical,Springfield,21:56:14,Monday
5645820,Helallik,Emren,pop,Springfield,13:48:28,Monday
AFD50818,So Long,MALFA,ruspop,Springfield,08:06:18,Friday
6CA39EC5,Need to Feel Loved (I Am Sam),Zoe Durrant,dance,Springfield,09:38:14,Monday
115384B1,Another Brick in the Wall,Instrumental Chillout Lounge Music Club,ambient,Springfield,08:41:42,Monday
D1008AA,Free To Run,DJ Cosmo,dance,Springfield,20:57:03,Friday
52872E5B,,,,Shelbyville,13:22:51,Monday
C2AB1912,Music for the Royal Fireworks HWV 351: IX. La Réjouissance,Collegium Aureum,classical,Shelbyville,14:22:42,Friday
1E8C768A,A Little Time,The Beautiful South,pop,Shelbyville,13:01:02,Monday
4741D796,Highway to Hell,Ac City,rock,Springfield,09:58:56,Friday
DDE39EC3,10:33,,rap,Springfield,08:41:40,Friday
CD2CBB0E,Alcohol,,rusrap,Springfield,13:08:33,Friday
7A7F7CF3,Fur Elise - Beethoven,Kids DJ's,children,Shelbyville,14:22:59,Monday
932F1FA7,Night Is Bright,The Broln Czech Radio Orchestra,romance,Springfield,21:30:12,Friday
12329DEF,Ballin in Fendi,Reggie Mills,rap,Shelbyville,14:14:42,Friday
1CC4F1C6,Obozhgla,TAZ CHERNILL,alternative,Springfield,09:01:33,Friday
F5E9C2DC,Lightbulbs,The Uchpochmack,rusrock,Springfield,21:48:03,Friday
799859E7,"Tosca: ""Vissi d'arte""",Marcella Pobbe Orchestra sinfonica di Torino della radiotelevisione Italiana & Arturo Basile,classical,Springfield,09:55:12,Monday
B5EDFDD1,Come And Get It,Thao Trang,pop,Shelbyville,15:00:09,Wednesday
B1EFC05A,Dviese,Saulės Kliošas,rnb,Shelbyville,09:56:57,Monday
69283DF0,One for the Team,Dag Nabbit,hip,Springfield,08:25:49,Monday
74538A5E,Ninghizida,Ekaologik,dance,Springfield,20:07:18,Wednesday
F1476E5,Viva Dein Tag,Die Boys,dance,Springfield,14:09:37,Friday
56BCB57C,Fallin',Poema,singer,Springfield,13:39:00,Friday
B1852065,Rubber Duckie,Little Apple Band,children,Springfield,20:02:03,Friday
16362B97,Voyager,Anima Infinity feat. Jens Gad,chill,Shelbyville,20:30:25,Monday
D702718,King And Country,Brothers of Craig,rock,Springfield,20:52:09,Monday
5F4B014E,פעם בחיים,Omer Adam,pop,Shelbyville,13:35:07,Monday
8152E96E,Moment of Truth (feat. Minister),DiiSTORTiiON,dance,Shelbyville,09:03:20,Monday
DB179916,Be Ok!,Dean Newton,electronic,Shelbyville,09:21:13,Friday
41DE1043,Fascinated,Company B,rock,Springfield,13:37:57,Friday
563A9AE4,Hush,Stephanie Schneiderman,folk,Springfield,14:38:02,Monday
2582C74F,Whatchudo,Submorphics,drum,Shelbyville,20:13:05,Friday
4DCB7759,Sex Drugs Rock & Roll,Drug Flash,rusrock,Springfield,13:48:33,Friday
95838514,Lovers,Deadhorse,rock,Shelbyville,09:12:09,Friday
D78E7682,Killa,Disto,electronic,Shelbyville,20:10:48,Monday
C21F41FF,Dirty hous' (classic),Rohff - Big Ali,hip,Springfield,14:21:07,Wednesday
94D3F5FF,Claro De Luna (Suite Bergamasque),Frederick Hollster,classical,Springfield,13:07:57,Friday
2F7AB30C,Love Ballads Medley: Why / I Will Always Love You /I Should Have Known Better / We Have All the Time in The World / Do You Know Where You're Going To / For Your Eyes Only / Everytime You Go Away / Baby I Love Your Way / Take My Breath Away / On My Own / L,Silver,pop,Springfield,20:15:55,Monday
866CE8D3,Love Ain't Easy,Ricchi E Poveri,pop,Springfield,13:44:06,Wednesday
201EBE9B,Underwater,Spacehead,rock,Springfield,13:11:23,Monday
4A744733,Two Thousand Lights,She Keeps Bees,rock,Shelbyville,20:13:27,Friday
ED6CD20F,,,pop,Springfield,21:40:47,Wednesday
E2EA9731,El Mudo,DCO,latin,Springfield,21:05:46,Monday
190DC9FE,Ave Maria,Anneliese Rothenberger/Symphonie-Orchester Graunke/Gerhard Schmidt-Gaden,classical,Springfield,09:44:25,Wednesday
1E337310,Wake Up,Mercy Isle,metal,Shelbyville,13:33:35,Monday
95E368CF,So Fine,Avelino,rap,Shelbyville,14:23:02,Monday
C98F1F7E,Eye of the Tiger,Survivor,rock,Shelbyville,20:59:31,Friday
723590EF,Boomerang,,pop,Springfield,14:56:27,Monday
AA8765F4,The City Surf,Jamin Winans,film,Springfield,09:06:29,Friday
DF521E12,Trial Before Pilate,Victor Brox,melodic,Springfield,14:45:43,Wednesday
33A1D4F1,Midnight to Six,Decades/Failures,electronic,Springfield,20:43:44,Monday
4CE81B52,Mota-Mota,,,Springfield,09:40:46,Friday
66D74EAE,Tender,Sophonic,dance,Shelbyville,14:17:53,Monday
B0C9F41,Arguments Against Design,Watchtower,metal,Springfield,13:57:46,Monday
7AF2AECF,Don't Go,Dj Layla,dance,Springfield,13:45:13,Wednesday
196A83C4,Warrior,NBP,dance,Shelbyville,13:36:16,Friday
F3A14942,Carolina In My Mind,Carole King,pop,Shelbyville,14:56:44,Friday
BEED58DD,Higher Realm,,inspirational,Shelbyville,08:09:44,Wednesday
F6236382,Leave You Lonely,Too Close To Touch,posthardcore,Springfield,09:52:54,Wednesday
446EDE3C,Juan,Los Fabulosos Cadillacs,latin,Springfield,08:57:01,Monday
840B28A1,Never Leave Me Alone,,hiphop,Shelbyville,14:58:50,Wednesday
2913C430,Özledim,Rafet El Roman,pop,Springfield,20:59:14,Friday
36287FF5,Guys in Venice - Cookies,2 Guys in Venice,disco,Shelbyville,13:02:24,Friday
86CD239C,Don't Think I Will Forgive You,Robin Berrygold,electronic,Shelbyville,08:36:41,Friday
8802F863,Disco Machine,Aristo G,house,Shelbyville,09:31:05,Wednesday
D72AAE74,Dmitry Shostakovich: Symphony No. 9 in E flat Major op. 70 (1945): III - Presto,,classical,Springfield,21:18:31,Monday
E7AD9B25,Envious,killumantii,hip,Shelbyville,20:11:40,Wednesday
6F2176D0,Play,Jüri Pootsmann,pop,Springfield,08:30:10,Wednesday
471B972C,It's Your World,The Dares,pop,Springfield,14:23:12,Wednesday
4A7F8915,Cosmic Extravaganza,Elatex,electronic,Springfield,09:21:31,Friday
EDE28159,Nagged to Death,Nag,punk,Springfield,09:40:48,Monday
3FD261B8,Going Back,Real Bodrit,rusrock,Springfield,09:36:46,Friday
D236EFFC,Continious,Assuc,dance,Springfield,14:37:07,Friday
7AFB51AD,Fck The Music,Volac,dance,Shelbyville,20:12:57,Wednesday
85CC458C,Lonely Orbit,First Hate,electronic,Springfield,14:35:31,Wednesday
9EEB27F7,Infrasensory,Entheogenic,trance,Springfield,21:48:37,Friday
9D4B563F,Dream Shift,Rica Matsumoto,pop,Shelbyville,20:36:30,Wednesday
8B8AA511,Milline Päev,Lumevärv,pop,Springfield,20:45:25,Friday
D2D72E0C,Tanz Debil,Einstürzende Neubauten,pop,Springfield,20:04:35,Wednesday
61D3BAEA,Warriors,The Dream Team,dance,Springfield,13:46:00,Monday
D7CFC0D1,Electric Eye,Robbers on High Street,rock,Springfield,21:34:18,Wednesday
93556438,Going Back,Real Bodrit,rusrock,Springfield,13:20:09,Monday
8EC926D6,Who's Gonna Find Me,The Coral,pop,Springfield,21:36:52,Friday
706DC420,Straight Blazin,Cuban Link,hip,Springfield,21:40:52,Wednesday
17800D09,Memories of Early May,SilverHeads!,alternative,Shelbyville,14:19:35,Wednesday
D2849088,Balkan Buddha,,electronic,Springfield,20:01:55,Monday
FDD32678,Keep Us Apart,Feder,electronic,Springfield,13:50:05,Monday
F2B2C383,Ancient Gods,,psychedelic,Springfield,13:04:14,Monday
FD21E167,Volgan rannalla,The Avengers,pop,Springfield,21:57:38,Friday
9DE0E28F,So Long,MALFA,ruspop,Springfield,14:19:42,Monday
B1DB951B,Wonderful Christmas Time,Ponzo,hip,Springfield,09:14:39,Friday
2D20DBA6,PRAKTIKA,YOURA,rusrap,Shelbyville,21:33:06,Friday
AEE926F9,Karaoke - Eight Miles High,Karaoke - The Byrds,pop,Springfield,08:56:10,Friday
4ACF3F3D,Sex Lies and Deciet,Archie Clark,blues,Springfield,08:31:10,Monday
A9D26C27,Mysterious Times 2K14,Italian Groove Connection,dance,Springfield,20:40:13,Friday
6E3E48EC,C'mon (Catch 'em by Surprise),,electronic,Springfield,09:34:57,Monday
EDE3EB9D,Look Into the Sky,Surfgreenstrat,easy,Shelbyville,13:33:17,Monday
424A9313,Vanguard of the Mourning Star,Weapon,metal,Shelbyville,08:51:31,Wednesday
FE5FE0F3,I Don't Know Anything,Mad Season,rock,Springfield,20:23:35,Friday
9543EAAA,Viajero,,ruspop,Springfield,09:42:52,Wednesday
50B5C20C,The Witcher,Dookieb,dance,Shelbyville,14:51:35,Monday
EA4521A2,Love Of Ours (feat. Dub Sonata),Dom Pachino,hip,Springfield,13:23:42,Wednesday
21A59FC4,Identical,Golden Earring,rock,Shelbyville,13:05:06,Wednesday
5FA9EF52,Johnny Go!,NikitA,ruspop,Springfield,08:38:01,Wednesday
4D554AE6,Up Here,Trademark Da Skydiver,hip,Springfield,14:10:11,Monday
D8CED27D,Ben Yoruldum Hayat,Mümin Sarıkaya,world,Springfield,20:11:23,Monday
5DC1E472,I Got It,Gorilla Zoe,rap,Shelbyville,21:51:23,Friday
9652757C,Sa Ta Na Ma,Alexia Chellun,new,Shelbyville,09:13:35,Monday
F02BE89B,Strongest,Ina Wroldsen,pop,Shelbyville,21:12:08,Wednesday
B28C4B5E,The Space Between,Auri,folkmetal,Shelbyville,08:43:41,Monday
564B972C,Bana Öyle Bakma,Teoman,rock,Springfield,14:14:38,Monday
2EB83525,Batasuna,Vendetta,ska,Springfield,14:26:58,Monday
ED2BEF1B,In Havana,Tamiga,pop,Springfield,09:53:23,Wednesday
99F6DC01,Fantasy,Tesla Boy,local,Springfield,14:45:34,Monday
C0B65516,Make It Go Away,Eliza Shaddad,folk,Springfield,08:18:36,Monday
E8EC2FA8,The Commission,Bretón,rock,Shelbyville,14:58:52,Friday
8A138624,Air Max,Rim'K,rap,Springfield,08:54:06,Monday
F6DA7957,Me Enamore,Schuster,pop,Springfield,08:54:27,Monday
40934B8C,Capsize,Frenship,electronic,Springfield,13:59:23,Wednesday
C89D3138,,,,Shelbyville,21:47:13,Monday
193671E3,Nowhere Without You,Sophie Ellis-Bextor,pop,Shelbyville,20:00:10,Wednesday
3FE7B974,Teacher's Trademark,Snowgoons,hip,Springfield,08:27:59,Monday
C301718A,Vasco da Gama,,rusrap,Springfield,09:53:20,Monday
FECE8AE7,Esconde Esconde,Konde Martins,world,Springfield,13:19:36,Monday
E7A957D2,Double Concerto in D Minor BWV 1043: I. Vivace,,classical,Shelbyville,20:14:33,Friday
58F62193,Be Free,The Shapeshifters & Berri Farley,dance,Shelbyville,14:45:10,Wednesday
61578564,Make That Move,,house,Shelbyville,13:08:52,Wednesday
B43C6A97,Concerto a cinque in C for 2 trumpets and oboe Op. 9 No. 9: I.       Allegro non presto,,classical,Springfield,20:37:57,Friday
B5FAF835,,,,Springfield,08:16:17,Wednesday
9CC4743E,Your Love Means Everything Part 2,Faultline,pop,Springfield,21:01:51,Wednesday
2674EF70,Fire N Gold,Bea Miller,pop,Springfield,14:56:19,Wednesday
AB37D9CF,The Kids Aren't Alright (Offspring cover),Apocalypstik,punk,Springfield,14:47:06,Monday
482A7B72,Ruski Voz,Bajaga & Instruktori,rock,Springfield,21:28:59,Monday
23E6E59A,Texas Anthem,Jay O,rap,Springfield,21:44:05,Wednesday
70172285,Every Teardrop Is a Waterfall,Every Teardrop Is a Waterfall Karaoke,alternative,Springfield,21:49:45,Monday
F38927F9,Telling Tales,,dance,Shelbyville,20:01:28,Friday
95E72A31,Entre Ciel et Fer,Les Fragments de la Nuit,classical,Springfield,08:43:03,Wednesday
1FB3F23D,S.O.S.,Hilton McRae,classical,Shelbyville,14:44:03,Monday
4E914F1B,King of My Castle,Wamdue Project,dance,Springfield,09:19:37,Monday
80722E9E,Looking Too Closely,Adam Giles Levy,folk,Springfield,08:06:40,Wednesday
F8145FF9,Back in My Heart,,dance,Shelbyville,21:48:13,Friday
A726A302,Hey,Kel,ruspop,Springfield,09:08:01,Wednesday
33DC2B04,All the Beds I've Made,Caroline Spence,singer,Springfield,08:58:49,Friday
39881443,Cuphead Theme (Daredevil) Wallop!,Scraton,electronic,Springfield,20:52:15,Wednesday
1B9B4F82,Inspector Morse Theme,Barrington Pheloung,pop,Shelbyville,20:03:03,Wednesday
A64A059A,Titanic (My Heart Will Go On),Wedding Music Experts,new,Springfield,14:15:49,Wednesday
E692B733,Miserere Meu Deus,Uruk-Hai,metal,Springfield,13:48:50,Monday
3722C10,Bi Dakika,Aynur Aydın,pop,Springfield,20:37:52,Friday
E0CF4225,Greece,Dipsurfer,dance,Springfield,09:25:08,Monday
9E9C1DA0,Raindrops Keep Falling On My Head,Ronald Isley,rnb,Springfield,21:38:36,Monday
54003026,Erika,Wehrmacht Musikkorps,folk,Springfield,20:49:21,Wednesday
8E9DF0CE,Introspective - In a New Light - Patrick Kelly,Patrick Kelly,new,Springfield,20:45:46,Monday
C03EF3E,Eye in the Sky,The Alan Parsons Project,rock,Springfield,14:26:14,Monday
1B083890,Seal,Niagara,rock,Springfield,20:30:30,Friday
503F1B9F,You're So Cruel,The Blue Squares,rock,Shelbyville,14:51:53,Monday
4C85F83,2700,,rusrock,Shelbyville,14:14:42,Friday
84786BF,De la volga au don,,ruspop,Springfield,21:34:51,Wednesday
A3344438,Wise Up,Phat Reggae Dub,reggae,Springfield,20:17:16,Friday
E5DD9B47,Eu Não Sou Máquina,Thaeme & Thiago,brazilian,Springfield,09:43:17,Monday
2E01FB06,With My Team,Creek Boyz,hip,Springfield,13:42:11,Monday
A06A17DD,Be Careful,Arrival,hard'n'heavy,Springfield,20:45:59,Monday
40296EF3,All Along the Watchtower,Play & Learn,rock,Springfield,08:59:32,Monday
A1F68D17,Sea of Dreams,Baby Alpaca,rock,Springfield,13:31:39,Wednesday
AB32501E,Bamboleo,Alhambra,pop,Springfield,20:08:07,Wednesday
D722E48C,La Dama d'Aragó,Barcelona Gipsy Klezmer Orchestra,world,Shelbyville,13:01:54,Wednesday
12CC8F6C,Puhtaat Valkeat Lakanat (Lopputunnus),Johnny Lee Michaels,pop,Springfield,08:22:05,Wednesday
E7B28309,Interstellaria: Title,Chipzel,electronic,Shelbyville,21:00:11,Friday
AD493DC0,Samurai,Smug Mang,hip,Springfield,14:10:53,Monday
7B6E7F98,Viajero,,ruspop,Shelbyville,20:17:10,Wednesday
2824D7B9,"Rhapsody in Blue (From ""The Great Gatsby 2013"")",The Starlite Orchestra,jazz,Shelbyville,21:24:00,Monday
61104B3D,Stay,Maurice Williams and The Zodiacs,miscellaneous,Springfield,20:52:12,Monday
2ED5FE14,London Calling,The Hollywood Strings,soundtrack,Springfield,13:13:28,Wednesday
CF9ACB10,Resign From Life,Diablo,metal,Springfield,08:10:04,Friday
A80CDC5A,We're All Alone,Rita Coolidge,pop,Shelbyville,14:48:26,Monday
B6B9DB52,Euthenics,Modern Eon,rock,Springfield,13:39:37,Monday
D6C7EF84,We Are,,dance,Shelbyville,14:02:29,Friday
19DDC50F,Frida,Nimbaso,world,Springfield,14:02:08,Monday
4DCD818F,Nine Lives,Nations Afire,alternative,Shelbyville,13:58:06,Monday
75927BF0,Clap Your Hands,Le Youth,dance,Shelbyville,14:46:49,Monday
2CB58E65,Highway To Hell,Various Artists - AC/DC Tribute,rock,Shelbyville,13:13:06,Wednesday
911E2F79,Move With You,Goldfinch,electronic,Springfield,08:41:01,Monday
D7D88F2D,Lit,Banx & Ranx,dance,Shelbyville,14:42:19,Wednesday
27D45127,Suzie Q,Lemon,pop,Springfield,08:28:37,Friday
D553685B,Positive Bleeding,Urge Overkill,alternative,Springfield,08:55:34,Friday
7B6BC71,Give It Up,HD,hip,Shelbyville,14:29:12,Friday
FFBE3E18,Ali Maula,Salim-Sulaiman,soundtrack,Springfield,15:00:06,Wednesday
EE414B17,Ordinary Walk,Francesco Giovannangelo,new,Shelbyville,13:01:20,Monday
809AFE82,Drum Machine,Big Grams,electronic,Springfield,08:15:25,Monday
99C62CA4,Flamenco,Nick Voron,electronic,Shelbyville,13:57:57,Friday
1B84E371,Live Another Day,Guy J,house,Springfield,08:53:51,Monday
53681C91,Erotic Lounge,Smooth Jazz Sax Instrumentals,jazz,Springfield,14:53:38,Friday
63ACE0BD,Breathe,,alternative,Springfield,13:10:27,Friday
22F16924,I Am Tuan,Cruachan,rock,Springfield,13:03:00,Monday
EE97822F,Loafting,Abandon All Ships,posthardcore,Springfield,13:24:38,Monday
69F655F7,Dynamita,Cally Roda,ruspop,Springfield,13:26:48,Monday
72C70D5F,My Definition Of A Boombastic Jazz Style,Dream Warriors,pop,Springfield,20:56:40,Friday
58D708BB,Blood,Shining Through,alternative,Springfield,21:34:41,Monday
CF648D63,Moments in Love,Dj Global Byte,electronic,Springfield,08:54:02,Monday
9949CEEF,Cocaine,The Tomcats,rock,Springfield,09:13:41,Wednesday
D3752FD0,Choleric Witch Doctor,Mikael Lind,experimental,Springfield,14:44:52,Friday
F45B31D,Revolution,,minimal,Springfield,08:29:38,Monday
391B882E,Miracles,,electronic,Springfield,20:47:52,Monday
2DA859B2,Freddie Was Here,Rick Braun,jazz,Springfield,13:07:55,Monday
9960DBB9,In a Sentimental Mood,Ron Carter,jazz,Springfield,21:23:48,Wednesday
CF27D91C,Universe,Ashes Collide,rock,Springfield,13:31:52,Wednesday
98E7BF0A,Concerto for Strings in A Minor RV 161: I. Allegro,Orchestra I Virtuosi Dell' Ensemble Di Venezia,classical,Shelbyville,08:49:01,Wednesday
76C24C6,Goddess,Frenetic Virtual Orchestra,local,Springfield,21:24:16,Monday
BCD978C6,The Last Battle,WarKings,epicmetal,Springfield,20:44:00,Wednesday
76F806F9,Disco Sprint,Marcello Giordani,dance,Springfield,08:38:09,Friday
15DE1F28,Mental House,Afromental,pop,Shelbyville,20:17:05,Friday
103CDAEE,Por una Cabeza,Viviana Dragani,latin,Springfield,20:36:46,Monday
B3383C57,Nowena | 9. 10,Amenra,numetal,Springfield,13:12:55,Monday
DC04ECB,Everything Is Awesome (Lego the Movie Soundtrack),IGX,miscellaneous,Springfield,14:06:32,Monday
970993BE,Give it to me,Kursiva,electronic,Springfield,13:58:51,Friday
89FDEDA0,Castles in the Sky,,,Shelbyville,14:00:08,Wednesday
21E2FF60,Vacant Space,George Maple,dance,Springfield,21:24:54,Monday
31F1D8A4,L’estate,Julia Dalia,ruspop,Shelbyville,13:42:08,Monday
79A31099,Wake Up,Sliimy,pop,Springfield,13:59:07,Monday
2E2D4950,November Rain,Matthias Meyer,dance,Shelbyville,09:17:42,Friday
E2514C3E,Careless Whisper,Scott Bradlee & Postmodern Jukebox,electronic,Springfield,20:04:48,Monday
5AD39272,Beowolf - Stadt,Forgotten Pathways,ambient,Springfield,14:44:40,Monday
50F4FE45,Go Away (Todd Terry Radio),Todd Terry,electronic,Springfield,21:11:11,Monday
4240709D,Prayer for South Africa,Soweto Gospel Choir,gospel,Springfield,14:13:15,Monday
7E26BFF9,Boxed In,Kursa,dance,Shelbyville,20:19:52,Friday
EFC3B695,Horns,LuminusfoxX,electronic,Springfield,14:13:41,Wednesday
552D489,Sofa King,Dangerdoom,rap,Springfield,21:40:30,Monday
FF3FD833,Get Low,QUINTINO,dance,Shelbyville,13:26:52,Friday
8F3EE266,All for You,The Seasons,loungeelectronic,Springfield,13:47:17,Monday
D46A7AD6,Café noir,Jazzotron,electronic,Springfield,09:23:48,Monday
5989002C,Goodbye,,dance,Shelbyville,08:14:33,Monday
EF6C37A,Trans Boulogne Express,Birdy Nam Nam,electronic,Shelbyville,13:23:33,Wednesday
D6A17B0A,Saint Johns,Vinnie Rose,rock,Shelbyville,21:01:00,Friday
7A09FDD8,Machines,All Good Things,rock,Springfield,14:40:35,Monday
908A571A,La Fiesta de 'Pilito',El Gran Combo De Puerto Rico,latin,Springfield,14:59:42,Monday
3B4A1578,Es un Secreto,Plan B,latin,Shelbyville,20:37:09,Monday
4D331858,The Wit and Wisdom of Nigel Farage,Shikari Sound System,alternative,Springfield,08:51:52,Friday
3A035536,Petite Fleur,The Golden Saxophone,instrumental,Springfield,09:24:36,Wednesday
EEE48B6F,Sensitive Congo,Marc Raum,electronic,Shelbyville,13:23:14,Monday
8C6DCA90,Historia de un Amor,Guadalupe Pineda,children,Springfield,14:09:16,Wednesday
ADB3FABD,Amazing Combination,Ivan Carsten,dance,Shelbyville,08:47:14,Wednesday
BC51ECAA,Anchor,Birds Of Tokyo,rock,Shelbyville,08:29:35,Friday
C5A732D1,Who Knows Where the Time Goes,Mary Black,world,Shelbyville,14:57:13,Friday
AD14D5EC,Blue Bird,Yuko Takayoshi,pop,Springfield,09:14:56,Monday
5D24636A,Don't Shoot Me Santa,Ol' Kris' Jolly Band,pop,Springfield,21:34:26,Wednesday
71DD2214,Un-Break My Heart,Pietro Lacirignola,pop,Springfield,14:48:07,Monday
72CF3759,Howl,Norell,pop,Shelbyville,13:45:50,Friday
FC45DD28,Anemia,,dance,Springfield,09:50:53,Monday
CC6CB158,Pinnacle,Blitz Kids,rock,Shelbyville,13:44:31,Friday
FD665635,Axe & Chuck Faceoff,Eskmo,miscellaneous,Springfield,13:39:03,Monday
FF5F7E54,Nocturne in C-Sharp Minor Op. Posth.,Abdel Rahman El Bacha,classical,Springfield,20:31:32,Monday
F99E9BEC,Fight Club,Pobeda,rock,Springfield,13:23:54,Wednesday
45BA06D5,Up The Junction,Manfred Mann,rock,Shelbyville,09:08:15,Friday
F237D683,When You Came Along,,house,Springfield,14:07:52,Wednesday
6BC4FA16,Tantra 1,Llewellyn,new,Springfield,20:00:53,Friday
EAB45EF4,American Madness,,dance,Springfield,20:35:33,Wednesday
D55425C7,Dead End Life,Dr. Living Dead!,thrash,Shelbyville,14:12:02,Monday
29B76530,Mix wham: careless whisper / Stretti fino al mattino / Bacio,Alex Studio,miscellaneous,Springfield,20:37:10,Monday
464A7841,Kissing Garden,Olga Scotland,easy,Shelbyville,14:23:08,Monday
195881C2,Text Alert Tone 16,Text Tones,soundtrack,Springfield,20:20:45,Monday
