created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio,comuna
2018-01-30,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6037487,-58.4407541",-34.603748700000004,-58.4407541,175000.0,48.0,45.0,3645.833333333334,,3.0,2300.0,https://www.properati.com.ar/1k850_venta_departamento_villa-crespo_lavadero_luminoso_impecable_placard_subte-linea-b_apto-credito-hipotecario_lexinton-propiedades_937,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.595235,-58.4307789",-34.595234999999995,-58.4307789,135000.0,55.0,52.0,2454.5454545454545,,3.0,,https://www.properati.com.ar/1k8cd_venta_departamento_palermo_balcon_lavadero_terraza_placard_subte-linea-b_apto-credito-hipotecario_migliorisi-propiedades_cy3,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5946765,-58.429735",-34.5946765,-58.429735,345000.0,132.0,132.0,2613.6363636363635,,4.0,,https://www.properati.com.ar/1k8ht_venta_departamento_palermo_toilette_apto-credito-hipotecario_riveros-negocios-inmobiliarios,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5980939,-58.4300735",-34.5980939,-58.4300735,295000.0,80.0,75.0,3687.5,,3.0,,https://www.properati.com.ar/1k8i9_venta_departamento_villa-crespo_balcon_suite_parrilla_piscina_sum_toilette_luminoso_estrenar_subte-linea-b_otero-propiedades_f34,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5953078,-58.4327977",-34.5953078,-58.43279770000001,249000.0,105.0,80.0,2371.428571428572,,3.0,,https://www.properati.com.ar/1k8ia_venta_departamento_villa-crespo_baulera_parrilla_terraza_luminoso_subte-linea-b_azul-propiedades,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5977872,-58.4305016",-34.597787200000006,-58.43050160000001,131858.02,64.0,45.0,2060.2815625,,2.0,,https://www.properati.com.ar/1k8ku_venta_departamento_villa-crespo_balcon_parrilla_patio_luminoso_lujoso_garage_aire-acondicionado_estrenar_subte-linea-b_l-s-r-propiedades,VILLA CRESPO,15.0
2018-01-30,sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.604507,-58.446491",-34.604507,-58.446491,,,,,,,,https://www.properati.com.ar/1k8mg_venta_departamento_constitucion_balcon_lavadero_toilette_luminoso_placard_aire-acondicionado_faralla-bienes-raices,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597079,-58.4417086",-34.597079,-58.4417086,185000.0,70.0,54.0,2642.857142857143,,2.0,,https://www.properati.com.ar/1k8zi_venta_departamento_villa-crespo_patio_subte-linea-b_click-aparts_gm7,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597079,-58.4417086",-34.597079,-58.4417086,112000.0,42.0,38.0,2666.6666666666665,,1.0,2300.0,https://www.properati.com.ar/1k8zq_venta_departamento_villa-crespo_balcon_subte-linea-b_click-aparts_gm7,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.59577,-58.436215",-34.59577,-58.436215000000004,115000.0,34.0,30.0,3382.3529411764707,202.0,1.0,,https://www.properati.com.ar/1kaxa_venta_departamento_villa-crespo_balcon_luminoso_vista_lujoso_subte-linea-b_re-max-ayres,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.600611,-58.436932",-34.600611,-58.43693199999999,140000.0,63.0,61.0,2222.222222222222,,4.0,,https://www.properati.com.ar/1kb1o_venta_departamento_villa-crespo_lavadero_luminoso_subte-linea-b_re-max-uno-ii,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5987576,-58.4418818",-34.5987576,-58.4418818,177000.0,83.0,73.0,2132.5301204819275,1.0,,4700.0,https://www.properati.com.ar/1kbae_venta_departamento_villa-crespo_balcon_lavadero_toilette_luminoso_subte-linea-b_aris-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5982671,-58.4388461",-34.5982671,-58.4388461,162000.0,68.0,54.0,2382.3529411764707,8.0,,2400.0,https://www.properati.com.ar/1kbaf_venta_departamento_villa-crespo_balcon_lavadero_toilette_luminoso_dependencias_placard_losa-radiante_subte-linea-b_aris-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.597937,-58.4464245",-34.597937,-58.4464245,275000.0,127.0,100.0,2165.3543307086616,,6.0,,https://www.properati.com.ar/1kbe4_venta_ph_villa-crespo_lavadero_patio_terraza_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,248000.0,104.0,80.0,2384.615384615385,1.0,3.0,,https://www.properati.com.ar/1kbec_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,235000.0,80.0,73.0,2937.5,2.0,3.0,,https://www.properati.com.ar/1kbed_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,156000.0,55.0,49.0,2836.3636363636365,2.0,2.0,,https://www.properati.com.ar/1kbee_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,240000.0,80.0,73.0,3000.0,3.0,3.0,,https://www.properati.com.ar/1kbef_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,159000.0,55.0,49.0,2890.909090909091,3.0,2.0,,https://www.properati.com.ar/1kbeg_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,446000.0,142.0,130.0,3140.8450704225347,6.0,4.0,,https://www.properati.com.ar/1kbeh_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,422000.0,142.0,130.0,2971.8309859154933,3.0,4.0,,https://www.properati.com.ar/1kbei_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,255000.0,80.0,73.0,3187.5,6.0,3.0,,https://www.properati.com.ar/1kbej_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,245000.0,80.0,73.0,3062.5,4.0,3.0,,https://www.properati.com.ar/1kbek_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,162000.0,55.0,49.0,2945.4545454545455,4.0,2.0,,https://www.properati.com.ar/1kbel_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,430000.0,142.0,130.0,3028.1690140845067,4.0,4.0,,https://www.properati.com.ar/1kbem_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,422000.0,170.0,139.0,2482.3529411764707,1.0,4.0,,https://www.properati.com.ar/1kben_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,235000.0,102.0,71.0,2303.921568627451,1.0,3.0,,https://www.properati.com.ar/1kbeo_venta_departamento_villa-crespo_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,146000.0,51.0,44.0,2862.745098039216,2.0,2.0,,https://www.properati.com.ar/1kbep_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,149000.0,51.0,44.0,2921.5686274509803,3.0,2.0,,https://www.properati.com.ar/1kbeq_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,152000.0,51.0,44.0,2980.3921568627447,4.0,2.0,,https://www.properati.com.ar/1kber_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,250000.0,80.0,73.0,3125.0,5.0,3.0,,https://www.properati.com.ar/1kbes_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,165000.0,55.0,49.0,3000.0,5.0,2.0,,https://www.properati.com.ar/1kbet_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,438000.0,142.0,130.0,3084.507042253521,5.0,4.0,,https://www.properati.com.ar/1kbeu_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,155000.0,51.0,44.0,3039.215686274509,5.0,2.0,,https://www.properati.com.ar/1kbev_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5990658,-58.4392113",-34.5990658,-58.439211300000004,215000.0,85.0,78.0,2529.4117647058824,9.0,4.0,4000.0,https://www.properati.com.ar/1kbew_venta_departamento_villa-crespo_balcon_lavadero_toilette_garage_placard_subte-linea-b_bertolotti,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.599438,-58.4429173",-34.599438,-58.4429173,135000.0,44.0,40.0,3068.181818181818,3.0,1.0,,https://www.properati.com.ar/1kbex_venta_departamento_villa-crespo_balcon_garage_subte-linea-b_apto-credito-hipotecario_bertolotti,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6027281,-58.4445398",-34.6027281,-58.444539799999994,195000.0,80.0,71.0,2437.5,4.0,4.0,3400.0,https://www.properati.com.ar/1kbf4_venta_departamento_villa-crespo_balcon_lavadero_toilette_placard_subte-linea-b_bertolotti,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,158000.0,51.0,44.0,3098.0392156862745,6.0,2.0,,https://www.properati.com.ar/1kbf5_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,168000.0,55.0,49.0,3054.5454545454545,6.0,2.0,,https://www.properati.com.ar/1kbf6_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,260000.0,80.0,73.0,3250.0,7.0,3.0,,https://www.properati.com.ar/1kbf7_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,161000.0,51.0,44.0,3156.8627450980393,7.0,2.0,,https://www.properati.com.ar/1kbf8_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,171000.0,55.0,49.0,3109.090909090909,7.0,2.0,,https://www.properati.com.ar/1kbf9_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,174000.0,55.0,49.0,3163.6363636363635,8.0,2.0,,https://www.properati.com.ar/1kbfa_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,163000.0,51.0,44.0,3196.078431372549,9.0,2.0,,https://www.properati.com.ar/1kbfb_venta_departamento_villa-crespo_balcon_baulera_gimnasio_parrilla_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,262000.0,80.0,73.0,3275.0,9.0,3.0,,https://www.properati.com.ar/1kbfc_venta_departamento_villa-crespo_balcon_baulera_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_terraza_vestidor_vista_sauna_garage_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5986466,-58.4390176",-34.5986466,-58.4390176,173000.0,55.0,49.0,3145.4545454545455,9.0,2.0,,https://www.properati.com.ar/1kbfd_venta_departamento_villa-crespo_balcon_baulera_gimnasio_lavadero_parrilla_piscina_sum_terraza_vista_sauna_garage_placard_subte-linea-b_eduardo-bertolotti-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.603656,-58.4387283",-34.603656,-58.438728299999994,320000.0,92.0,82.0,3478.2608695652175,6.0,4.0,,https://www.properati.com.ar/1kbfe_venta_departamento_villa-crespo_balcon_suite_parrilla_sum_vestidor_garage_placard_losa-radiante_subte-linea-b_bertolotti,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.5977895,-58.4295725",-34.597789500000005,-58.4295725,320000.0,92.0,82.0,3478.2608695652175,6.0,4.0,,https://www.properati.com.ar/1kbff_venta_departamento_almagro_balcon_suite_parrilla_sum_vestidor_garage_placard_losa-radiante_subte-linea-b_bertolotti,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6037487,-58.4407541",-34.603748700000004,-58.4407541,172000.0,49.0,49.0,3510.204081632653,6.0,,3297.0,https://www.properati.com.ar/1kbi5_venta_departamento_villa-crespo_balcon_baulera_lavadero_luminoso_vista_subte-linea-b_brick-propiedades-local-barrio-norte,VILLA CRESPO,15.0
2018-01-31,sell,house,|Argentina|Capital Federal|Villa Crespo|,"-34.6028661,-58.45368",-34.6028661,-58.453680000000006,365000.0,264.0,264.0,1382.5757575757575,,,,https://www.properati.com.ar/1kbj5_venta_casa_villa-crespo_lavadero_patio_luminoso_impecable_brick-propiedades-local-barrio-norte,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6056771,-58.4496367",-34.6056771,-58.449636700000006,130000.0,54.0,54.0,2407.4074074074074,2.0,,870.0,https://www.properati.com.ar/1kbjf_venta_departamento_caballito_baulera_lavadero_impecable_brick-propiedades-local-villa-crespo,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6017556,-58.4360366",-34.601755600000004,-58.4360366,187000.0,71.0,,2633.8028169014083,,3.0,3000.0,https://www.properati.com.ar/1kbju_venta_departamento_villa-crespo_balcon_lavadero_toilette_luminoso_dependencias_aire-acondicionado_subte-linea-b_brucco-inmobiliaria_dvq,VILLA CRESPO,15.0
2018-01-31,sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.5965895,-58.442685",-34.5965895,-58.442685,230000.0,192.0,117.0,1197.9166666666667,,4.0,1000.0,https://www.properati.com.ar/1kbjv_venta_ph_villa-crespo_terraza_dependencias_subte-linea-b_brucco-inmobiliaria_dvq,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5896624,-58.4394126",-34.5896624,-58.439412600000004,75000.0,28.0,26.0,2678.5714285714284,,1.0,,https://www.properati.com.ar/1kbk4_venta_departamento_palermo_lavadero_luminoso_brucco-inmobiliaria_dvq,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5923488,-58.4410827",-34.592348799999996,-58.4410827,179000.0,67.0,62.0,2671.6417910447767,,3.0,3774.0,https://www.properati.com.ar/1kbll_venta_departamento_villa-crespo_balcon_lavadero_luminoso_placard_subte-linea-b_cabildo-500,VILLA CRESPO,15.0
2018-01-31,sell,house,|Argentina|Capital Federal|Villa Crespo|,"-34.5920115,-58.4372201",-34.5920115,-58.4372201,480000.0,105.0,105.0,4571.428571428572,,4.0,,https://www.properati.com.ar/1kc2h_venta_casa_villa-crespo_patio_terraza_subte-linea-b_deptos-temporarios,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6067037011,-58.4472481906",-34.6067037011,-58.44724819060001,127000.0,48.0,48.0,2645.833333333333,1.0,3.0,980.0,https://www.properati.com.ar/1kc45_venta_departamento_caballito_baulera_lavadero_placard_estela-da-onofrio-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,store,|Argentina|Capital Federal|Villa Crespo|,"-34.598111,-58.4530786",-34.598110999999996,-58.4530786,380000.0,196.0,196.0,1938.7755102040815,,,,https://www.properati.com.ar/1kcpr_venta_local_villa-crespo_luminoso_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5937394,-58.4447197",-34.5937394,-58.44471970000001,132000.0,49.0,45.0,2693.877551020408,,2.0,2500.0,https://www.properati.com.ar/1kcpu_venta_departamento_villa-crespo_balcon_sum_luminoso_placard_subte-linea-b_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,house,|Argentina|Capital Federal|Paternal|,"-34.5997031,-58.4551702",-34.5997031,-58.455170200000005,199000.0,121.0,121.0,1644.6280991735534,,4.0,,https://www.properati.com.ar/1kcpw_venta_casa_paternal_suite_lavadero_patio_terraza_luminoso_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.599662,-58.4340962",-34.599662,-58.434096200000006,120000.0,54.0,52.0,2222.222222222222,,3.0,2500.0,https://www.properati.com.ar/1kcpx_venta_departamento_villa-crespo_lavadero_luminoso_placard_subte-linea-b_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5977458,-58.4421536",-34.5977458,-58.4421536,150000.0,49.0,43.0,3061.2244897959185,,1.0,2500.0,https://www.properati.com.ar/1kcq0_venta_departamento_villa-crespo_balcon_parrilla_sum_luminoso_amenities_subte-linea-b_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,store,|Argentina|Capital Federal|Villa Crespo|,"-34.6011334,-58.4340119",-34.601133399999995,-58.434011899999994,260000.0,116.0,116.0,2241.3793103448274,,,,https://www.properati.com.ar/1kcq7_venta_local_villa-crespo_sotano_luminoso_subte-linea-b_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.598604,-58.4515353",-34.598603999999995,-58.4515353,170000.0,120.0,90.0,1416.666666666667,,3.0,,https://www.properati.com.ar/1kcqm_venta_ph_villa-crespo_luminoso_goldstein-propiedades-srl_9yp,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6022682,-58.4366056",-34.602268200000005,-58.4366056,187000.0,71.0,,2633.8028169014083,,3.0,3000.0,https://www.properati.com.ar/1kcu9_venta_departamento_villa-crespo_balcon_lavadero_toilette_luminoso_aire-acondicionado_subte-linea-b_grupo-ponce_iau,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Centro / Microcentro|,"-34.6035872719,-58.4550601913",-34.603587271900004,-58.4550601913,128000.0,55.0,,2327.2727272727275,,2.0,,https://www.properati.com.ar/1kcue_venta_departamento_centro-microcentro_escalada-de-san-martin-r-_900_balcon_jardin_lavadero_luminoso_garage_amoblado_apto-credito-hipotecario_grupo-ponce_iau,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5903898,-58.4405441",-34.5903898,-58.4405441,,98.0,37.0,,2.0,,,https://www.properati.com.ar/1kdeu_venta_departamento_villa-crespo_piscina_terraza_toilette_garage_subte-linea-b_lepore-propiedades,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5952512,-58.4407652",-34.59525120000001,-58.4407652,102467.0,36.0,32.0,2846.305555555556,1.0,,,https://www.properati.com.ar/1kdex_venta_departamento_villa-crespo_gimnasio_jardin_parrilla_piscina_lujoso_garage_amenities_subte-linea-b_lepore-villa-crespo,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6065342,-58.4463741",-34.6065342,-58.44637410000001,180000.0,71.0,63.0,2535.211267605634,1.0,,2100.0,https://www.properati.com.ar/1kdfe_venta_departamento_caballito_balcon_apto-credito-hipotecario_lepore-villa-crespo,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6036278,-58.4385314",-34.6036278,-58.4385314,345000.0,117.0,99.0,2948.717948717949,6.0,,5000.0,https://www.properati.com.ar/1kdh4_venta_departamento_villa-crespo_balcon_luminoso_lujoso_garage_impecable_subte-linea-b_lepore-villa-crespo,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5947964,-58.444245",-34.5947964,-58.444244999999995,125000.0,59.0,,2118.64406779661,,2.0,,https://www.properati.com.ar/1kelt_venta_departamento_villa-crespo_lavadero_patio_impecable_placard_subte-linea-b_apto-credito-hipotecario_rcm-propiedades_c67,VILLA CRESPO,15.0
2018-01-31,sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5976262,-58.4453888",-34.59762620000001,-58.44538879999999,110383.18,47.0,42.0,2348.5782978723405,,1.0,,https://www.properati.com.ar/1kfep_venta_departamento_villa-crespo_balcon_parrilla_garage_aire-acondicionado_estrenar_subte-linea-b_grupo-zeta-inmobiliaria_e4p,VILLA CRESPO,15.0
